"AMA INA","Basin","Subbasin","YEAR","Owner or BMP Operator","Right Number","Right Type","Well Id","CADASTRAL","AF Pumped","Movement Type","Water Type","LAT_DEGREES","LAT_MINUTES","LAT_SECONDS","LONG_DEGREES","LONG_MINUTES","LONG_SECONDS","PROGRAM"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1990","TUCSON READY MIX, INC","59-085685.0000","MINERAL EXTRACTION","085685","D-15-16 19AAA","86.08","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1990","TRIPLE G FARMS","59-085686.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","085686","B-01-01 14DAC","65.9","WITHDRAWAL","GROUNDWATER","33","25","32","112","19","37","59"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","1990","ALLIED CONCRETE & MATERIALS CO","59-085690.0000","MINERAL EXTRACTION","085690","A-02-06 29DDD","0.58","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1990","PIMA COUNTY PARKS & RECREATION","59-085744.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","085744","D-12-13 19ADA","24.02","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","PHOENIX AMA","HASSAYAMPA","1990","INDIAN SCHOOL FARM-WEST","58-100926.0001","IRRIGATION USE","085958","B-02-06 23AAA","230.41","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","1990","ARNOLD ANGLIN","59-501146.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","085994","D-02-07 14AB","47.32","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PINAL AMA","PINAL AMA","MARICOPA-STANFIELD","1990","NORTHSIDE HAY COMPANY INC","58-150072.0002","TYPE 2 NON-IRRIGATION GFR","086077","D-05-04 08DDD","225.16","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","PINAL AMA","MARICOPA-STANFIELD","1990","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","086247","D-05-03 12CDD","1894.2","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"SANTA CRUZ AMA","SANTA CRUZ AMA","SANTA CRUZ AMA","1990","CONTINENTAL SERVICE CORP#20880","58-103495.0000","IRRIGATION USE","086314","D-21-13 17ACC","24","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1990","BASSETT, PERRY E.","58-101595.0001","IRRIGATION USE","086408","B-03-01 20BBB","1210.79","WITHDRAWAL","GROUNDWATER","33","35","","112","23","","58"
"PINAL AMA","PINAL AMA","ELOY","1990","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","086602","D-08-06 26DBB","790.6","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"SANTA CRUZ AMA","SANTA CRUZ AMA","SANTA CRUZ AMA","1990","THOMAS H BROWNING","58-113464.0000","IRRIGATION USE","086629","D-20-11 28CBC","3","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","1990","MILLER, MICHAEL D & GWEN E","60-203211.0000","IRRIGATION USE","086641","D-18-26 22CDD","258.51","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","1990","CARLOS SANUDO","60-203212.0001","IRRIGATION USE","086643","D-18-26 28ACD","131","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1990","TUCKER JON A","58-108810.0000","IRRIGATION USE","086681","B-01-02 22BAB","254.01","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","PINAL AMA","ELOY","1990","MELICK ROY D","58-111752.0000","IRRIGATION USE","086727","D-06-07 19BDD","517.81","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","PINAL AMA","ELOY","1990","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","086830","D-07-06 34DCC","697.04","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","PINAL AMA","ELOY","1990","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","086835","D-08-08 12DAD","443.98","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1990","ARIZONA DEPT. OF CORRECTIONS - TUCSON","56-000362.0000","LARGE MUNICIPAL PROVIDER MNPCCP","086902","D-16-14 01DAD","254.31","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","1990","ARIE HELMUT  DE JONG","58-110673.0006","TYPE 1 GFR","086951","D-02-06 16BAB","111","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","PINAL AMA","MARICOPA-STANFIELD","1990","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","086952","D-05-03 21DDC","209.46","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","PINAL AMA","ELOY","1990","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","087003","D-09-07 11DAD","250.54","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","PINAL AMA","MARICOPA-STANFIELD","1990","ANDERSON BROTHERS FARM WATER","56-001303.0000","MUNICIPAL PROVIDER (GW ONLY)","087174","D-06-04 04DDD","44.68","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PINAL AMA","PINAL AMA","ELOY","1990","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","087194","D-08-06 26DDA","592.48","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","PINAL AMA","MARICOPA-STANFIELD","1990","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","087212","D-06-04 16DDD","749.71","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","PINAL AMA","ELOY","1990","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","087213","D-09-08 36ADD","449.6","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","PINAL AMA","MARICOPA-STANFIELD","1990","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","087270","D-06-04 18DBB","401.59","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1990","PARK COMPANY, THE","59-087309.0000","DEWATERING PERMIT (MINING)","087309","D-18-13 04ACC","1318","WITHDRAWAL","GROUNDWATER","31","53","32","111","1","19","59"
"PINAL AMA","PINAL AMA","ELOY","1990","HOGUE PHIL C","58-105530.0000","TYPE 2 NON-IRRIGATION GFR","087424","D-10-09 10DBA","18","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1990","ORO VALLEY COUNTRY CLUB, INC.","58-101530.0000","TYPE 2 NON-IRRIGATION GFR","087589","D-12-13 13BCA","403.73","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","1990","CITY OF PHOENIX","56-002030.0000","LARGE MUNICIPAL PROVIDER","087614","A-04-04 33CCC","184.92","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","AVRA VALLEY","1990","PIMA COUNTY SOLID WASTE","59-087618.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","087618","D-12-11 02BAA","12.84","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","1990","DESERT HILLS WATER COMPANY","56-002169.0000","LARGE MUNICIPAL PROVIDER MNPCCP","087697","A-05-03 04CDC","17.79","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1990","SUN LAND BEEF CO","58-100177.0000","TYPE 2 NON-IRRIGATION GFR","500078","A-01-01 10CBA","529","WITHDRAWAL","GROUNDWATER","33","26","35.42","112","15","2.25","58"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1990","MACCHIAROLI JAMES W","58-100832.0000","IRRIGATION USE","500182","B-03-02 11DBA","397.13","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","1990","ALAMO RANCH CO","60-203004.0000","IRRIGATION USE","500250","D-21-26 30CCB","306","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","1990","CITY OF SCOTTSDALE","56-002037.0000","LARGE MUNICIPAL PROVIDER MNPCCP","500319","A-04-04 14DCC","420.68","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1990","DAVIS/DENT II","58-100798.0001","TYPE 2 NON-IRRIGATION GFR","500445","D-14-13 34ADC","12.14","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","TUCSON AMA","AVRA VALLEY","1990","CORTARO-MARANA IRRIGATION DIST","57-000035.0000","IRRIGATION DISTRICT (SW & GW)","500556","D-11-11 28ACC","574.41","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","1990","DAVE  BUCHLI","59-500591.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","500591","D-03-09 18BCC","61.4","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1990","INTERNATIONAL MILL SERVICE INC","58-101478.0001","TYPE 2 NON-IRRIGATION GFR","500659","B-01-01 20CBA","147.7","WITHDRAWAL","GROUNDWATER","33","24","48.152","112","23","18.572","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1990","BREAKERS 95 LLC","59-502115.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","500800","D-12-12 05ACC","53.97","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PINAL AMA","PINAL AMA","ELOY","1990","K & D FARMS","59-500865.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","500865","D-06-07 07DCD","163.83","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1990","DWIGHT B LEISTER JR","58-103643.0000","IRRIGATION USE","500878","B-01-02 21ABB","470.4","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"SANTA CRUZ AMA","SANTA CRUZ AMA","SANTA CRUZ AMA","1990","CELLA BARR ASSOCIATES","59-527711.0000","HYDROLOGIC TESTING PERMIT","500951","D-23-13 25ABA","10","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"SANTA CRUZ AMA","SANTA CRUZ AMA","SANTA CRUZ AMA","1990","VALLE VERDE WATER COMPANY","56-000228.0000","SMALL MUNICIPAL PROVIDER","500951","D-23-13 25ABA","13.95","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1990","AZ BOARD OF REGENTS","59-086362.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","500957","D-15-15 33ADB","77.9","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PRESCOTT AMA","PRESCOTT AMA","UPPER AGUA FRIA","1990","BRADSHAW WATER COMPANY INC","56-003019.0000","SMALL MUNICIPAL PROVIDER","501033","B-14-01 34BBB","3.63","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1990","TUCSON COUNTRY CLUB","58-106007.0002","TYPE 2 NON-IRRIGATION GFR","501152","D-13-15 31ABB","1.2","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","PHOENIX AMA","RAINBOW VALLEY","1990","INTER INVEST PARTNERSHIP XI","58-101122.0001","IRRIGATION USE","501246","C-02-01 30DDD","577","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1990","CITY OF AVONDALE","56-002003.0000","LARGE MUNICIPAL PROVIDER MNPCCP","501247","B-02-01 26AAA","1030.6","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1990","D N D NEFFSON COMPANY","58-112459.0000","TYPE 2 NON-IRRIGATION GFR","501251","D-13-13 24BDA","2.46","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1990","CITY OF AVONDALE","56-002003.0000","LARGE MUNICIPAL PROVIDER MNPCCP","501288","B-02-01 23DDD","1056.6","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PINAL AMA","PINAL AMA","ELOY","1990","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","501336","D-07-06 35AAD","332.53","WITHDRAWAL","GROUNDWATER","32","46","27","111","41","16","57"
"PHOENIX AMA","PHOENIX AMA","HASSAYAMPA","1990","RUTH FISHER SCHOOL","59-501391.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","501391","B-02-06 28AAC","50.6","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PINAL AMA","PINAL AMA","ELOY","1990","SHIFLET, HAZEL W","58-101393.0001","IRRIGATION USE","501562","D-06-08 04ADC","235.73","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1990","METRO DOMESTIC WID","56-000349.0000","LARGE MUNICIPAL PROVIDER","501604","D-12-13 33BCC","0.4","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PRESCOTT AMA","PRESCOTT AMA","LITTLE CHINO","1990","CHINO VALLEY SCHOOL","59-501609.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","501609","B-16-02 16DDD","3","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","1990","CITY OF PHOENIX","56-002030.0000","LARGE MUNICIPAL PROVIDER","501643","A-03-04 03BAA","233.77","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1990","CITY OF PHOENIX","56-002030.0000","LARGE MUNICIPAL PROVIDER","501758","A-03-02 25CAC","764.03","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1990","COUNTRY CLUB OF GREEN VALLEY INC.","58-101735.0000","TYPE 2 NON-IRRIGATION GFR","501760","D-18-13 02DCA","522.92","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","PHOENIX AMA","CAREFREE","1990","CROSS BRADLEY RAY","58-115271.0000","IRRIGATION USE","501803","A-06-04 04CDC","4.06","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","PINAL AMA","ELOY","1990","BUNDRICK GARY C","58-103904.0000","IRRIGATION USE","501839","D-05-08 12CCB","0.7","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1990","CITY OF GOODYEAR","56-002019.0000","LARGE MUNICIPAL PROVIDER","501892","B-01-01 17AAA","410.29","WITHDRAWAL","GROUNDWATER","33","26","3","112","22","55","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1990","LAGO DEL ORO WATER CO.","56-000245.0000","LARGE MUNICIPAL PROVIDER MNPCCP","502020","D-10-14 27DBC","8.37","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PINAL AMA","PINAL AMA","ELOY","1990","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","502060","D-09-07 27ADA","579.24","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","PINAL AMA","ELOY","1990","HOMRIGHAUSEN, MICHAEL D. AND","58-150105.0000","TYPE 1 GFR","502062","D-06-07 24CDD","2","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1990","CITY OF TUCSON/TUCSON WATER","56-000001.0000","LARGE MUNICIPAL PROVIDER","502179","D-14-15 02DDA","278.9","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1990","CITY OF TUCSON/TUCSON WATER","56-000001.0000","LARGE MUNICIPAL PROVIDER","502180","D-14-15 14DAD","1232.1","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1990","CITY OF TUCSON/TUCSON WATER","56-000001.0000","LARGE MUNICIPAL PROVIDER","502181","D-16-15 23CCC","83.8","WITHDRAWAL","GROUNDWATER","32","1","11.23","110","47","27.4","56"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","1990","ROOSEVELT WATER CONSERVATION DISTRICT","57-002518.0000","IRRIGATION DISTRICT (SW & GW)","502202","A-01-06 26BAD","2005.64","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","1990","ROOSEVELT WATER CONSERVATION DISTRICT","57-002518.0000","IRRIGATION DISTRICT (SW & GW)","502203","A-01-06 26BAD","2168.54","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1990","NORTHWEST GREENWAY LTD PTSHP","58-115082.0001","IRRIGATION USE","502350","B-03-01 08ABB","505","WITHDRAWAL","GROUNDWATER","33","37","21.77","112","23","6.16","58"
"PINAL AMA","PINAL AMA","ELOY","1990","VANDERSLICE, ELEANOR","58-112719.0001","IRRIGATION USE","502442","D-06-06 28ACC","37.62","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","PINAL AMA","ELOY","1990","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","502571","D-09-07 36DDD","544.66","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"SANTA CRUZ AMA","SANTA CRUZ AMA","SANTA CRUZ AMA","1990","RIO RICO UTILITIES INC.","56-000041.0000","LARGE MUNICIPAL PROVIDER MNPCCP","502579","D-22-13 05ABD","8.57","WITHDRAWAL","GROUNDWATER","31","32","53","111","1","52","56"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1990","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","502752","A-03-02 17BCC","1018.13","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","PINAL AMA","MARICOPA-STANFIELD","1990","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","502756","D-05-04 34DDC","1241.4","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","PINAL AMA","MARICOPA-STANFIELD","1990","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","502757","D-05-04 35DCC","234.3","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","PINAL AMA","MARICOPA-STANFIELD","1990","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","502819","D-05-03 18BCC","649.09","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1990","K&V WATER COMPANY","56-000116.0000","SMALL MUNICIPAL PROVIDER","502836","D-13-15 32CAB","79.97","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","1990","KOVACS, ELEMER & CHAREE","60-203379.0002","IRRIGATION USE","502894","D-21-26 29BCA","0.01","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1990","CORONADO NATL FOREST SERVICE","59-503058.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","503021","D-11-14 33CBB","3.4","WITHDRAWAL","GROUNDWATER","32","25","48","110","55","33.9","59"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1990","CITY OF GOODYEAR","56-002019.0000","LARGE MUNICIPAL PROVIDER","503175","B-01-01 30ACD","4.32","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1990","US DEPT OF VETERANS AFFAIRS","56-000356.0000","SMALL MUNICIPAL PROVIDER","503192","D-14-13 25DAB","238.2","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1990","CROSSROADS PARK, LLC","56-000200.0000","SMALL MUNICIPAL PROVIDER","503251","D-14-14 02BBA","22.4","WITHDRAWAL","GROUNDWATER","32","14","59.8","110","53","21","56"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1990","VALLEY UTILITIES WATER COMPANY","56-002047.0000","LARGE MUNICIPAL PROVIDER MNPCCP","503273","B-02-01 11DCD","268.42","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","AVRA VALLEY","1990","CORTARO-MARANA IRRIGATION DIST","57-000035.0000","IRRIGATION DISTRICT (SW & GW)","503290","D-11-10 13AAA","691.32","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1990","CORTARO-MARANA IRRIGATION DIST","57-000035.0000","IRRIGATION DISTRICT (SW & GW)","503291","D-12-12 21CAD","613.03","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"TUCSON AMA","TUCSON AMA","AVRA VALLEY","1990","SIERRITA MINING CO","59-503609.0000","DEWATERING PERMIT (MINING)","503609","D-18-11 03DDC","0.64","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1990","CORTARO-MARANA IRRIGATION DIST","57-000035.0000","IRRIGATION DISTRICT (SW & GW)","503931","D-12-12 16BDD","607.76","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1990","","56-000088.0000","LARGE MUNICIPAL PROVIDER","503963","D-14-16 05CAD","92.7","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","1990","DOUGLAS CITY OF","60-203060.0000","NON-IRRIGATION USE","504004","D-24-28 07CDC","355","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1990","BUCKEYE WATER CONSERVATION","59-527176.0000","DRAINAGE PERMITS","504164","C-01-04 12CBD","1185","WITHDRAWAL","GROUNDWATER","33","21","8.28","112","36","59.04","59"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1990","HERBERT KAI","58-109166.0000","TYPE 2 NON-IRRIGATION GFR","504198","D-12-12 08ABD","1255","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1990","CITY OF TOLLESON","56-002044.0000","LARGE MUNICIPAL PROVIDER MNPCCP","504249","A-01-01 09BAC","264.4","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1990","CANADA HILLS WATER COMPANY LTD","56-000087.0000","MUNICIPAL PROVIDER (GW ONLY)","504285","D-12-13 13ADD","107.74","WITHDRAWAL","GROUNDWATER","32","23","21.54","110","57","41.24","56"
