AMA INA,Basin,Subbasin,YEAR,Owner or BMP Operator,Right Number,Right Type,Well Id,CADASTRAL,AF Pumped,Movement Type,Water Type,LAT_DEGREES,LAT_MINUTES,LAT_SECONDS,LONG_DEGREES,LONG_MINUTES,LONG_SECONDS,PROGRAM
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2022,,74-560621.0008,RECOVERY WELL PERMITS,86158,D-12-12 21ADB,1.15,RECOVERED,CAP WATER RECOVERED,32,22,33,111,7,4,74
PHOENIX AMA,PHOENIX AMA,HASSAYAMPA,2022,HANSON AGGREGATES LLC,58-106982.0003,IRRIGATION USE,86238,C-01-05 32CDB,3074.74,WITHDRAWAL,GROUNDWATER,,,,,,,58
PINAL AMA,PINAL AMA,MARICOPA-STANFIELD,2022,MARICOPA STANFIELD IRRIGATION,57-001103.0000,IRRIGATION DISTRICT (SW & GW),86247,D-05-03 12CDD,2263.45,WITHDRAWAL,GROUNDWATER,,,,,,,57
SANTA CRUZ AMA,SANTA CRUZ AMA,SANTA CRUZ AMA,2022,"TRUE RESOURCES, LLC",58-103495.0003,IRRIGATION USE,86314,D-21-13 17ACC,10.04,WITHDRAWAL,GROUNDWATER,,,,,,,58
PHOENIX AMA,PHOENIX AMA,EAST SALT RIVER VALLEY,2022,QUEEN CREEK WATER DEPARTMENT,56-002032.0002,LARGE MUNICIPAL PROVIDER MNPCCP,86441,D-02-08 32DDD,1031.24,WITHDRAWAL,GROUNDWATER,33,12,35,111,32,78,56
PINAL AMA,PINAL AMA,ELOY,2022,CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT,57-001101.0000,IRRIGATION DISTRICT (SW & GW),86602,D-08-06 26DBB,615.08,WITHDRAWAL,GROUNDWATER,,,,,,,57
DOUGLAS INA,DOUGLAS INA,DOUGLAS,2022,PAUL & PAULA WHITE,60-203212.0006,IRRIGATION USE,86643,D-18-26 28ACD,100,WITHDRAWAL,GROUNDWATER,,,,,,,60
PINAL AMA,PINAL AMA,ELOY,2022,MARATHON FARMING CO.,88-000089.0000,BEST MANAGEMENT PRACTICES FARM UNIT,86727,D-06-07 19BDD,422,WITHDRAWAL,GROUNDWATER,,,,,,,88
NOT WITHIN ANY AMA OR INA,TONTO CREEK,TONTO CREEK,2022,PAYSON WATER CO,91-000148.0000,SMALL COMMUNITY WATER SYSTEM,86809,A-08-10 05CDB,15.68,WITHDRAWAL,GROUNDWATER,,,,,,,91
PINAL AMA,PINAL AMA,ELOY,2022,CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT,57-001101.0000,IRRIGATION DISTRICT (SW & GW),86830,D-07-06 34DCC,1305.78,WITHDRAWAL,GROUNDWATER,,,,,,,57
PINAL AMA,PINAL AMA,ELOY,2022,CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT,57-001101.0000,IRRIGATION DISTRICT (SW & GW),86835,D-08-08 12DAD,163.99,WITHDRAWAL,GROUNDWATER,,,,,,,57
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2022,ARIZONA DEPT. OF CORRECTIONS - TUCSON,56-000362.0000,LARGE MUNICIPAL PROVIDER MNPCCP,86902,D-16-14 01DAD,269.56,WITHDRAWAL,GROUNDWATER,,,,,,,56
PINAL AMA,PINAL AMA,MARICOPA-STANFIELD,2022,MARICOPA STANFIELD IRRIGATION,57-001103.0000,IRRIGATION DISTRICT (SW & GW),86952,D-05-03 21DDC,400.4,WITHDRAWAL,GROUNDWATER,,,,,,,57
PINAL AMA,PINAL AMA,ELOY,2022,CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT,57-001101.0000,IRRIGATION DISTRICT (SW & GW),87003,D-09-07 11DAD,350.76,WITHDRAWAL,GROUNDWATER,,,,,,,57
PINAL AMA,PINAL AMA,ELOY,2022,CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT,57-001101.0000,IRRIGATION DISTRICT (SW & GW),87194,D-08-06 26DDA,803.62,WITHDRAWAL,GROUNDWATER,,,,,,,57
PINAL AMA,PINAL AMA,MARICOPA-STANFIELD,2022,MARICOPA STANFIELD IRRIGATION,57-001103.0000,IRRIGATION DISTRICT (SW & GW),87212,D-06-04 16DDD,2309.34,WITHDRAWAL,GROUNDWATER,,,,,,,57
PINAL AMA,PINAL AMA,ELOY,2022,CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT,57-001101.0000,IRRIGATION DISTRICT (SW & GW),87213,D-09-08 36ADD,1591.99,WITHDRAWAL,GROUNDWATER,,,,,,,57
PINAL AMA,PINAL AMA,MARICOPA-STANFIELD,2022,MARICOPA STANFIELD IRRIGATION,57-001103.0000,IRRIGATION DISTRICT (SW & GW),87270,D-06-04 18DBB,511.02,WITHDRAWAL,GROUNDWATER,,,,,,,57
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2022,"ORO VALLEY OWNER, LLC A DELAWARE LIMITED LIABILITY COMPANY",58-101530.0004,TYPE 2 NON-IRRIGATION GFR,87589,D-12-13 13BCA,447.37,WITHDRAWAL,GROUNDWATER,,,,,,,58
PHOENIX AMA,PHOENIX AMA,EAST SALT RIVER VALLEY,2022,CITY OF PHOENIX,56-002030.0000,LARGE MUNICIPAL PROVIDER,87614,A-04-04 33CCC,146.43,WITHDRAWAL,GROUNDWATER,,,,,,,56
TUCSON AMA,TUCSON AMA,AVRA VALLEY,2022,PIMA COUNTY WWMD INA ROAD,58-109394.0001,TYPE 2 NON-IRRIGATION GFR,87618,D-12-11 02BAA,0.071,WITHDRAWAL,GROUNDWATER,,,,,,,58
NOT WITHIN ANY AMA OR INA,LITTLE COLORADO RIVER PLATEAU,LITTLE COLORADO RIVER PLATEAU,2022,,91-000018.0000,SMALL COMMUNITY WATER SYSTEM,87623,A-10-24 09DDC,10.59,WITHDRAWAL,GROUNDWATER,,,,,,,91
PHOENIX AMA,PHOENIX AMA,EAST SALT RIVER VALLEY,2022,DESERT HILLS WATER COMPANY,56-002169.0000,LARGE MUNICIPAL PROVIDER MNPCCP,87697,A-05-03 04CDC,21.31,WITHDRAWAL,GROUNDWATER,,,,,,,56
NOT WITHIN ANY AMA OR INA,AGUA FRIA,AGUA FRIA,2022,COSANTI FOUNDATION,91-000692.0000,SMALL COMMUNITY WATER SYSTEM,87770,A-11-02 12DDB,14.08,WITHDRAWAL,GROUNDWATER,,,,,,,91
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2022,VAIL WATER COMPANY,74-583016.0004,RECOVERY WELL PERMITS,87816,D-16-16 10BCB,40.41,RECOVERED,IN-LIEU WATER  (CAP),32,3,31.93,110,42,14.8,74
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2022,DEL LAGO GOLF COURSE,74-591933.0001,RECOVERY WELL PERMITS,87816,D-16-16 10BCB,442.86,RECOVERED,IN-LIEU WATER  (CAP),32,3,31.93,110,42,14.8,74
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2022,VAIL WATER COMPANY,74-583016.0004,RECOVERY WELL PERMITS,87817,D-16-16 10DCB,23.39,RECOVERED,IN-LIEU WATER  (CAP),32,3,2.3,110,41,46.6,74
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2022,,74-560621.0008,RECOVERY WELL PERMITS,200032,D-12-13 31AAB,210.2,RECOVERED,CAP WATER RECOVERED,32,21,2,111,3,0,74
DOUGLAS INA,DOUGLAS INA,DOUGLAS,2022,"RIVERVIEW, LLP DBA CORONADO FARMS, LLP",60-203576.0003,IRRIGATION USE,200257,D-19-26 17DCC,342.53,WITHDRAWAL,GROUNDWATER,,,,,,,60
DOUGLAS INA,DOUGLAS INA,DOUGLAS,2022,"RIVERVIEW, LLP DBA CORONADO FARMS, LLP",60-203352.0004,IRRIGATION USE,200257,D-19-26 17DCC,184.18,WITHDRAWAL,GROUNDWATER,,,,,,,60
NOT WITHIN ANY AMA OR INA,UPPER SAN PEDRO,SIERRA VISTA,2022,BELLA VISTA WATER CO INC,91-000028.0000,LARGE COMMUNITY WATER SYSTEM,200402,D-23-21 08CBB,19.866,WITHDRAWAL,GROUNDWATER,,,,,,,91
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2022,PIMA COUNTY PARKS & RECREATION,58-100381.0006,TYPE 2 NON-IRRIGATION GFR,200410,D-13-16 20CDC,18.568,WITHDRAWAL,GROUNDWATER,,,,,,,58
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2022,FREEPORT-MCMORAN SIERRITA INC,58-113558.0008,TYPE 2 MINERAL EXTRACT GFR,200554,D-18-13 21CBC,191,WITHDRAWAL,GROUNDWATER,31,50,43,111,1,40,58
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2022,FREEPORT-MCMORAN SIERRITA INC,58-113558.0008,TYPE 2 MINERAL EXTRACT GFR,200555,D-18-13 21CCB,79,WITHDRAWAL,GROUNDWATER,31,50,33,111,1,40,58
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2022,FREEPORT-MCMORAN SIERRITA INC,58-113558.0008,TYPE 2 MINERAL EXTRACT GFR,200556,D-18-13 28BBB,38,WITHDRAWAL,GROUNDWATER,31,50,21,111,1,39,58
PHOENIX AMA,PHOENIX AMA,WEST SALT RIVER VALLEY,2022,EPCOR- AGUA FRIA,56-002012.0000,LARGE MUNICIPAL PROVIDER MNPCCP,200558,B-04-01 32AAA,661.06,WITHDRAWAL,GROUNDWATER,33,39,10,112,22,41,56
PHOENIX AMA,PHOENIX AMA,EAST SALT RIVER VALLEY,2022,TOWN OF GILBERT,74-586724.0014,RECOVERY WELL PERMITS,200559,D-02-06 14AAA,2.02,RECOVERED,IN-LIEU WATER  (CAP),33,15,43.2,111,42,13,74
PHOENIX AMA,PHOENIX AMA,WEST SALT RIVER VALLEY,2022,CITY OF AVONDALE,56-002003.0000,LARGE MUNICIPAL PROVIDER MNPCCP,200566,B-01-01 02ACA,1466.26,WITHDRAWAL,GROUNDWATER,33,27,41,112,19,41,56
PHOENIX AMA,PHOENIX AMA,WEST SALT RIVER VALLEY,2022,CITY OF AVONDALE,74-553424.0014,RECOVERY WELL PERMITS,200566,B-01-01 02ACA,84.34,RECOVERED,SPILL WATER RECOVERED,33,27,41,112,19,41,74
PHOENIX AMA,PHOENIX AMA,WEST SALT RIVER VALLEY,2022,CITY OF AVONDALE,74-553424.0014,RECOVERY WELL PERMITS,200566,B-01-01 02ACA,93.98,RECOVERED,SALT/VERDE  WATER RECOVERED,33,27,41,112,19,41,74
NOT WITHIN ANY AMA OR INA,PARKER,LA POSA PLAINS,2022,CACTUS STATE UTILITY OPERATING COMPANY,91-000753.0000,SMALL COMMUNITY WATER SYSTEM,200615,B-03-19 18ADD,7.35,WITHDRAWAL,GROUNDWATER,33,36,19,114,15,12,91
NOT WITHIN ANY AMA OR INA,VERDE RIVER,VERDE VALLEY,2022,CROSS CREEK RANCH COMMUNITY ASSOCIATION,91-000889.0000,SMALL COMMUNITY WATER SYSTEM,200896,A-17-05 33ACB,21.423,WITHDRAWAL,GROUNDWATER,,,,,,,91
PHOENIX AMA,PHOENIX AMA,EAST SALT RIVER VALLEY,2022,THE PECANS OF QUEEN CREEK LLC,58-112445.0005,TYPE 2 NON-IRRIGATION GFR,201054,D-02-07 28ADD,255.47,WITHDRAWAL,GROUNDWATER,33,13,37.6,111,38,5.6,58
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2022,GLOBAL WATER RESOURCES,56-000080.0000,LARGE MUNICIPAL PROVIDER MNPCCP,201058,D-17-14 28BCB,53.44,WITHDRAWAL,GROUNDWATER,31,55,26,110,55,30,56
PHOENIX AMA,PHOENIX AMA,HASSAYAMPA,2022,EAGLE FAMILY VENTURES LLC,58-100846.0001,IRRIGATION USE,201108,B-06-04 10ACB,0.026,WITHDRAWAL,GROUNDWATER,33,52,43.4,112,39,41.4,58
DOUGLAS INA,DOUGLAS INA,DOUGLAS,2022,"WOODSET PARTNERS INVESTMENTS, LLC, MOORE ROAD PECANS, LLC, AND BASILA FAMILY TRUST & PAUL BASILA",60-203477.0011,IRRIGATION USE,201394,D-19-26 19DBC,57,WITHDRAWAL,GROUNDWATER,,,,,,,60
DOUGLAS INA,DOUGLAS INA,DOUGLAS,2022,"WOODSET PARTNERS INVESTMENTS, LLC, MOORE ROAD PECANS, LLC, AND BASILA FAMILY TRUST & PAUL BASILA",60-203320.0002,IRRIGATION USE,201394,D-19-26 19DBC,184,WITHDRAWAL,GROUNDWATER,,,,,,,60
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2022,TOWN OF ORO VALLEY WATER UTILITY,74-570180.0007,RECOVERY WELL PERMITS,201425,D-12-14 05BAC,313.79,RECOVERED,CAP WATER RECOVERED,32,25,15,110,56,24,74
PHOENIX AMA,PHOENIX AMA,WEST SALT RIVER VALLEY,2022,ARIZONA WATER COMPANY - WHITE TANKS,74-224731.0002,RECOVERY WELL PERMITS,201426,B-01-02 09BAC,38.08,RECOVERED,IN-LIEU WATER  (CAP),33,26,52.2,112,28,18.5,74
PHOENIX AMA,PHOENIX AMA,WEST SALT RIVER VALLEY,2022,ARIZONA WATER CO- WHITE TANKS,56-002001.0000,LARGE MUNICIPAL PROVIDER MNPCCP,201426,B-01-02 09BAC,117.98,WITHDRAWAL,GROUNDWATER,33,26,52.2,112,28,18.5,56
PHOENIX AMA,PHOENIX AMA,HASSAYAMPA,2022,CITY OF BUCKEYE,74-218764.0005,RECOVERY WELL PERMITS,201427,B-04-04 23DAB,723.06,RECOVERED,IN-LIEU WATER  (CAP),33,40,24.4,112,37,48.4,74
PHOENIX AMA,PHOENIX AMA,EAST SALT RIVER VALLEY,2022,EPCOR WATER ARIZONA INC. (SAN TAN-PHOENIX),74-216385.0001,RECOVERY WELL PERMITS,201429,D-03-07 12ABB,275.7,RECOVERED,EFFLUENT RECOVERED OUTSIDE THE AOI,33,11,26.7,111,35,26.2,74
PHOENIX AMA,PHOENIX AMA,EAST SALT RIVER VALLEY,2022,EPCOR - SAN TAN,56-002346.0000,LARGE MUNICIPAL PROVIDER MNPCCP,201429,D-03-07 12ABB,253.79,WITHDRAWAL,GROUNDWATER,33,11,26.7,111,35,26.2,56
TUCSON AMA,TUCSON AMA,AVRA VALLEY,2022,CITY OF TUCSON/TUCSON WATER,74-580079.0009,RECOVERY WELL PERMITS,201430,D-14-11 08CDD,936.58,RECOVERED,CAP WATER RECOVERED,32,13,11,111,14,38,74
PHOENIX AMA,PHOENIX AMA,HASSAYAMPA,2022,CITY OF BUCKEYE,56-002006.0001,LARGE MUNICIPAL PROVIDER MNPCCP,201725,B-02-04 30ADB,52.85,WITHDRAWAL,GROUNDWATER,33,29,22.7,112,41,50.5,56
PHOENIX AMA,PHOENIX AMA,EAST SALT RIVER VALLEY,2022,ARCADIA WATER COMPANY,57-002501.0000,IRRIGATION DISTRICT (SW & GW),201729,A-02-04 22DAA,400.58,WITHDRAWAL,GROUNDWATER,33,30,2,111,55,40,57
PHOENIX AMA,PHOENIX AMA,WEST SALT RIVER VALLEY,2022,CITY OF AVONDALE,74-553424.0014,RECOVERY WELL PERMITS,201730,A-02-01 30DDA,1612.49,RECOVERED,SALT/VERDE  WATER RECOVERED,33,28,44.5,112,17,24.23,74
PHOENIX AMA,PHOENIX AMA,WEST SALT RIVER VALLEY,2022,SALT RIVER PROJECT,57-002520.0000,IRRIGATION DISTRICT (SW & GW),201730,A-02-01 30DDA,1612.49,WITHDRAWAL,GROUNDWATER,33,28,44.5,112,17,24.23,57
PHOENIX AMA,PHOENIX AMA,WEST SALT RIVER VALLEY,2022,CITY OF AVONDALE,56-002003.0000,LARGE MUNICIPAL PROVIDER MNPCCP,201730,A-02-01 30DDA,1.43,WITHDRAWAL,GROUNDWATER,33,28,44.5,112,17,24.23,56
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2022,FREEPORT-MCMORAN SIERRITA INC,58-113558.0008,TYPE 2 MINERAL EXTRACT GFR,201732,D-18-13 28CBC,105,WITHDRAWAL,GROUNDWATER,32,49,52,111,1,40,58
PHOENIX AMA,PHOENIX AMA,EAST SALT RIVER VALLEY,2022,CITY OF CHANDLER,74-548263.0007,RECOVERY WELL PERMITS,201735,D-02-06 31ADA,4.1,RECOVERED,SALT/VERDE  WATER RECOVERED,33,12,55.8,111,46,23.8,74
PHOENIX AMA,PHOENIX AMA,EAST SALT RIVER VALLEY,2022,CITY OF CHANDLER,56-002009.0000,LARGE MUNICIPAL PROVIDER MNPCCP,201735,D-02-06 31ADA,134.9,WITHDRAWAL,GROUNDWATER,33,12,55.8,111,46,23.8,56
PINAL AMA,PINAL AMA,MARICOPA-STANFIELD,2022,SIEBE HAMSTRA,88-000220.0000,BEST MANAGEMENT PRACTICES FARM UNIT,201736,D-06-04 15DDD,2638.261,WITHDRAWAL,GROUNDWATER,32,53,39,111,55,6,88
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2022,UNIVERSITY OF ARIZONA BOARD OF REGENTS,56-000268.0000,LARGE MUNICIPAL PROVIDER MNPCCP,201737,D-14-14 07ADB,57.46,WITHDRAWAL,GROUNDWATER,32,13,51,110,56,47,56
PHOENIX AMA,PHOENIX AMA,WEST SALT RIVER VALLEY,2022,CITY OF BUCKEYE,56-002006.0001,LARGE MUNICIPAL PROVIDER MNPCCP,201740,B-01-03 28AAB,150.47,WITHDRAWAL,GROUNDWATER,33,24,22.4,112,33,31.7,56
PHOENIX AMA,PHOENIX AMA,WEST SALT RIVER VALLEY,2022,EPCOR- AGUA FRIA,56-002012.0000,LARGE MUNICIPAL PROVIDER MNPCCP,202092,B-03-02 02BDA,143.89,WITHDRAWAL,GROUNDWATER,33,38,1,112,26,10.9,56
PHOENIX AMA,PHOENIX AMA,WEST SALT RIVER VALLEY,2022,EPCOR- AGUA FRIA,56-002012.0000,LARGE MUNICIPAL PROVIDER MNPCCP,202096,B-04-02 25ACB,757.18,WITHDRAWAL,GROUNDWATER,33,39,50,112,24,59,56
PRESCOTT AMA,PRESCOTT AMA,UPPER AGUA FRIA,2022,TOWN OF PRESCOTT VALLEY,56-003023.0000,LARGE MUNICIPAL PROVIDER MNPCCP,202098,A-14-01 35BCB,25.78,WITHDRAWAL,GROUNDWATER,34,33,7.8,112,14,10.6,56
PHOENIX AMA,PHOENIX AMA,EAST SALT RIVER VALLEY,2022,SALT RIVER PROJECT,57-002520.0000,IRRIGATION DISTRICT (SW & GW),202099,A-02-04 11AAD,42.4,WITHDRAWAL,GROUNDWATER,33,32,7,111,54,30,57
NOT WITHIN ANY AMA OR INA,VERDE RIVER,VERDE VALLEY,2022,TOWN OF CLARKDALE,91-000617.0000,LARGE COMMUNITY WATER SYSTEM,202370,A-16-03 20CCC,268.451,WITHDRAWAL,GROUNDWATER,,,,,,,91
PRESCOTT AMA,PRESCOTT AMA,LITTLE CHINO,2022,TOWN OF PRESCOTT VALLEY,56-003023.0000,LARGE MUNICIPAL PROVIDER MNPCCP,202384,B-15-01 33DDA,393.13,WITHDRAWAL,GROUNDWATER,34,37,53.7,112,21,32.3,56
PRESCOTT AMA,PRESCOTT AMA,LITTLE CHINO,2022,TOWN OF PRESCOTT VALLEY,74-211283.0001,RECOVERY WELL PERMITS,202384,B-15-01 33DDA,34.4,RECOVERED,EFFLUENT RECOVERED OUTSIDE THE AOI,34,37,53.7,112,21,32.3,74
PRESCOTT AMA,PRESCOTT AMA,LITTLE CHINO,2022,TOWN OF PRESCOTT VALLEY,56-003023.0000,LARGE MUNICIPAL PROVIDER MNPCCP,202388,B-15-01 27CBB,587.23,WITHDRAWAL,GROUNDWATER,34,39,2.1,112,21,30.8,56
PRESCOTT AMA,PRESCOTT AMA,LITTLE CHINO,2022,TOWN OF PRESCOTT VALLEY,56-003023.0000,LARGE MUNICIPAL PROVIDER MNPCCP,202390,B-15-01 27BBB,666.36,WITHDRAWAL,GROUNDWATER,34,39,28.3,112,21,31,56
PRESCOTT AMA,PRESCOTT AMA,LITTLE CHINO,2022,TOWN OF PRESCOTT VALLEY,56-003023.0000,LARGE MUNICIPAL PROVIDER MNPCCP,202392,B-15-01 35BCB,154.29,WITHDRAWAL,GROUNDWATER,34,38,20,112,20,27,56
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2022,DESERT SPRINGS DOMESTIC WATER IMPROVEMENT DISTRICT,56-000388.0000,SMALL MUNICIPAL PROVIDER,202397,D-10-14 12CCC,2.51,WITHDRAWAL,GROUNDWATER,32,34,16,110,51,41,56
PHOENIX AMA,PHOENIX AMA,WEST SALT RIVER VALLEY,2022,CITY OF BUCKEYE,56-002006.0001,LARGE MUNICIPAL PROVIDER MNPCCP,202399,B-01-03 28DDA,548.33,WITHDRAWAL,GROUNDWATER,33,23,39.4,112,33,24.6,56
TUCSON AMA,TUCSON AMA,AVRA VALLEY,2022,CACTUS WASTE SYSTEMS LLC,59-202401.0001,GENERAL INDUSTRIAL USE WITHDRAWAL PERM,202402,D-07-10 33BDA,12.765,WITHDRAWAL,GROUNDWATER,32,46,21.4,111,19,12.9,59
PHOENIX AMA,PHOENIX AMA,WEST SALT RIVER VALLEY,2022,CITY OF AVONDALE,56-002003.0000,LARGE MUNICIPAL PROVIDER MNPCCP,202404,B-02-01 36DBB,244.38,WITHDRAWAL,GROUNDWATER,33,28,15.9,112,18,47.3,56
PHOENIX AMA,PHOENIX AMA,WEST SALT RIVER VALLEY,2022,CITY OF AVONDALE,74-553424.0014,RECOVERY WELL PERMITS,202404,B-02-01 36DBB,619.21,RECOVERED,SALT/VERDE  WATER RECOVERED,33,28,15.9,112,18,47.3,74
PHOENIX AMA,PHOENIX AMA,WEST SALT RIVER VALLEY,2022,BEARDSLEY WATER COMPANY,56-002159.0000,LARGE MUNICIPAL PROVIDER MNPCCP,202408,B-05-03 29AAD,44.5,WITHDRAWAL,GROUNDWATER,33,45,,112,35,,56
SANTA CRUZ AMA,SANTA CRUZ AMA,SANTA CRUZ AMA,2022,CALPORTLAND COMPANY,59-226114.0000,MINERAL EXTRACTION,202410,D-22-13 33ACD,66.274,WITHDRAWAL,GROUNDWATER,31,28,18.7,111,0,56.1,59
TUCSON AMA,TUCSON AMA,AVRA VALLEY,2022,PAUL PATRICK MANLEY,58-105944.0005,TYPE 2 NON-IRRIGATION GFR,202468,D-10-11 30CDA,2.61,WITHDRAWAL,GROUNDWATER,32,31,38.5,111,15,6.8,58
NOT WITHIN ANY AMA OR INA,VERDE RIVER,VERDE VALLEY,2022,FOREST HIGHLANDS WATER CO,91-000104.0000,SMALL COMMUNITY WATER SYSTEM,202755,A-20-06 24BBB,141.78,WITHDRAWAL,GROUNDWATER,,,,,,,91
NOT WITHIN ANY AMA OR INA,WILLCOX,WILLCOX,2022,,91-000074.0000,SMALL COMMUNITY WATER SYSTEM,202781,D-12-24 08BDC,33.406,WITHDRAWAL,GROUNDWATER,,,,,,,91
NOT WITHIN ANY AMA OR INA,PARKER,LA POSA PLAINS,2022,CACTUS STATE UTILITY OPERATING COMPANY,91-000753.0000,SMALL COMMUNITY WATER SYSTEM,202875,B-03-19 18BCB,7.35,WITHDRAWAL,GROUNDWATER,,,,,,,91
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2022,,74-560621.0008,RECOVERY WELL PERMITS,202883,D-16-15 23DDD,151.04,RECOVERED,IN-LIEU WATER  (CAP),32,1,12,110,46,34,74
PHOENIX AMA,PHOENIX AMA,EAST SALT RIVER VALLEY,2022,CITY OF CHANDLER,74-548263.0007,RECOVERY WELL PERMITS,202884,D-02-06 29DCB,210.39,RECOVERED,EFFLUENT RECOVERED INSIDE AOI,33,13,22.1,111,45,44.7,74
PHOENIX AMA,PHOENIX AMA,WEST SALT RIVER VALLEY,2022,ERNEST M. LINSENMEYER,58-113079.0021,IRRIGATION USE,202889,B-01-02 20CDD,1115.87,WITHDRAWAL,GROUNDWATER,33,24,26,112,29,16,58
TUCSON AMA,TUCSON AMA,AVRA VALLEY,2022,CITY OF TUCSON/TUCSON WATER,74-580079.0009,RECOVERY WELL PERMITS,202892,D-14-11 06ABD,1014.17,RECOVERED,CAP WATER RECOVERED,32,14,42,110,15,26,74
