"AMA INA","Basin","Subbasin","YEAR","Owner or BMP Operator","Right Number","Right Type","Well Id","CADASTRAL","AF Pumped","Movement Type","Water Type","LAT_DEGREES","LAT_MINUTES","LAT_SECONDS","LONG_DEGREES","LONG_MINUTES","LONG_SECONDS","PROGRAM"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1996","D N D NEFFSON COMPANY","58-112459.0000","TYPE 2 NON-IRRIGATION GFR","501251","D-13-13 24BDA","33.26","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1996","CITY OF AVONDALE","56-002003.0000","LARGE MUNICIPAL PROVIDER MNPCCP","501288","B-02-01 23DDD","1453","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PINAL AMA","PINAL AMA","ELOY","1996","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","501336","D-07-06 35AAD","1035","WITHDRAWAL","GROUNDWATER","32","46","27","111","41","16","57"
"PINAL AMA","PINAL AMA","ELOY","1996","SHIFLET, HAZEL W","58-101393.0001","IRRIGATION USE","501562","D-06-08 04ADC","277.29","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1996","FISSELL JAMES C. & SUSAN Z.","58-114564.0001","TYPE 2 NON-IRRIGATION GFR","501580","D-13-15 33DDA","6.4","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1996","METRO DOMESTIC WID","56-000349.0000","LARGE MUNICIPAL PROVIDER","501604","D-12-13 33BCC","304.9","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PRESCOTT AMA","PRESCOTT AMA","LITTLE CHINO","1996","CHINO VALLEY SCHOOL (DEL RIO)","59-501609.0001","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","501609","B-16-02 16DDD","44.8","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","1996","CITY OF PHOENIX","56-002030.0000","LARGE MUNICIPAL PROVIDER","501643","A-03-04 03BAA","12.67","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1996","COUNTRY CLUB OF GREEN VALLEY INC.","58-101735.0000","TYPE 2 NON-IRRIGATION GFR","501760","D-18-13 02DCA","731","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1996","CITY OF GOODYEAR","59-553999.0000","HYDROLOGIC TESTING PERMIT","501892","B-01-01 17AAA","185.7","WITHDRAWAL","GROUNDWATER","33","26","3","112","22","55","59"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1996","CITY OF GOODYEAR","56-002019.0000","LARGE MUNICIPAL PROVIDER","501892","B-01-01 17AAA","191.46","WITHDRAWAL","GROUNDWATER","33","26","3","112","22","55","56"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","1996","GLAD ENTERPRISES","58-113656.0001","IRRIGATION USE","501999","D-01-06 32BAA","120","WITHDRAWAL","GROUNDWATER","33","18","23.05","111","45","54.92","58"
"PINAL AMA","PINAL AMA","ELOY","1996","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","502060","D-09-07 27ADA","539","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","PINAL AMA","ELOY","1996","DU-BROOK INVESTMENTS","58-150105.0002","TYPE 1 GFR","502062","D-06-07 24CDD","38.95","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1996","CITY OF TUCSON/TUCSON WATER","56-000001.0000","LARGE MUNICIPAL PROVIDER","502179","D-14-15 02DDA","169.8","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1996","CITY OF TUCSON/TUCSON WATER","56-000001.0000","LARGE MUNICIPAL PROVIDER","502180","D-14-15 14DAD","1093.9","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1996","CITY OF TUCSON/TUCSON WATER","56-000001.0000","LARGE MUNICIPAL PROVIDER","502181","D-16-15 23CCC","130.9","WITHDRAWAL","GROUNDWATER","32","1","11.23","110","47","27.4","56"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","1996","ROOSEVELT WATER CONSERVATION DISTRICT","57-002518.0000","IRRIGATION DISTRICT (SW & GW)","502202","A-01-06 26BAD","1574.59","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","1996","ROOSEVELT WATER CONSERVATION DISTRICT","57-002518.0000","IRRIGATION DISTRICT (SW & GW)","502203","A-01-06 26BAD","2171.22","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1996","BICKMAN, JOSEPH D AND BETTY","58-115082.0002","IRRIGATION USE","502350","B-03-01 08ABB","506.71","WITHDRAWAL","GROUNDWATER","33","37","21.77","112","23","6.16","58"
"PINAL AMA","PINAL AMA","ELOY","1996","VANDERSLICE, ELEANOR","58-112719.0001","IRRIGATION USE","502442","D-06-06 28ACC","35.04","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1996","WOOTTON JAMES C. & DIANE M.","58-109720.0001","TYPE 1 GFR","502533","D-14-15 02ACC","18.23","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","PINAL AMA","ELOY","1996","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","502571","D-09-07 36DDD","583","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"SANTA CRUZ AMA","SANTA CRUZ AMA","SANTA CRUZ AMA","1996","RIO RICO UTILITIES INC.","56-000041.0000","LARGE MUNICIPAL PROVIDER MNPCCP","502579","D-22-13 05ABD","528.17","WITHDRAWAL","GROUNDWATER","31","32","53","111","1","52","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1996","LIVINGSTON PETER ARTHUR","58-109652.0003","TYPE 2 NON-IRRIGATION GFR","502740","D-14-15 01ABC","2.8","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1996","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","502752","A-03-02 17BCC","1206.08","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","PINAL AMA","MARICOPA-STANFIELD","1996","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","502756","D-05-04 34DDC","1104","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","PINAL AMA","MARICOPA-STANFIELD","1996","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","502819","D-05-03 18BCC","483.89","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1996","K&V WATER COMPANY","56-000116.0000","SMALL MUNICIPAL PROVIDER","502836","D-13-15 32CAB","4.92","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1996","CORONADO NATL FOREST SERVICE","59-503058.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","503021","D-11-14 33CBB","4.6","WITHDRAWAL","GROUNDWATER","32","25","48","110","55","33.9","59"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1996","CITY OF GOODYEAR","56-002019.0000","LARGE MUNICIPAL PROVIDER","503175","B-01-01 30ACD","0.21","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1996","US DEPT OF VETERANS AFFAIRS","56-000356.0000","SMALL MUNICIPAL PROVIDER","503192","D-14-13 25DAB","229.9","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1996","CROSSROADS PARK, LLC","56-000200.0000","SMALL MUNICIPAL PROVIDER","503251","D-14-14 02BBA","12.88","WITHDRAWAL","GROUNDWATER","32","14","59.8","110","53","21","56"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1996","VALLEY UTILITIES WATER COMPANY","56-002047.0000","LARGE MUNICIPAL PROVIDER MNPCCP","503273","B-02-01 11DCD","267.5","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","AVRA VALLEY","1996","CORTARO-MARANA IRRIGATION DIST","57-000035.0000","IRRIGATION DISTRICT (SW & GW)","503290","D-11-10 13AAA","1448.21","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1996","CORTARO-MARANA IRRIGATION DIST","57-000035.0000","IRRIGATION DISTRICT (SW & GW)","503291","D-12-12 21CAD","744.3","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1996","WOOTTON JAMES C. & DIANE M.","58-109720.0001","TYPE 1 GFR","503670","D-14-15 02DBD","11.63","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1996","CORTARO-MARANA IRRIGATION DIST","57-000035.0000","IRRIGATION DISTRICT (SW & GW)","503931","D-12-12 16BDD","1146.2","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","1996","NATIONAL MEMORIAL CEMETERY","59-503959.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","503959","A-04-03 13BAA","5.58","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1996","","56-000088.0000","LARGE MUNICIPAL PROVIDER","503963","D-14-16 05CAD","66.12","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","1996","DOUGLAS CITY OF","60-203060.0000","NON-IRRIGATION USE","504004","D-24-28 07CDC","309.15","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1996","BUCKEYE WATER CONSERVATION & DRAINAGE DISTRICT.","57-002503.0000","IRRIGATION DISTRICT (SW & GW)","504164","C-01-04 12CBD","873","WITHDRAWAL","GROUNDWATER","33","21","8.28","112","36","59.04","57"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1996","KAI HERBERT","58-109169.0000","IRRIGATION USE","504198","D-12-12 08ABD","1141.01","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1996","CITY OF TOLLESON","56-002044.0000","LARGE MUNICIPAL PROVIDER MNPCCP","504249","A-01-01 09BAC","298.72","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1996","TOWN OF ORO VALLEY WATER UTILITY","56-000368.0000","LARGE MUNICIPAL PROVIDER","504285","D-12-13 13ADD","148","WITHDRAWAL","GROUNDWATER","32","23","21.54","110","57","41.24","56"
"PINAL AMA","PINAL AMA","AGUIRRE VALLEY","1996","SILVERBELL IRRIGATION AND DRAINAGE DIST","56-001105.0000","SMALL MUNICIPAL PROVIDER","504371","D-10-06 23BCC","20.63","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","AVRA VALLEY","1996","RILLITO WATER USERS INC","56-000182.0000","SMALL MUNICIPAL PROVIDER","504409","D-12-12 06DBD","0.5","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1996","HALCYON ACRES NO. 2","56-000099.0000","SMALL MUNICIPAL PROVIDER","504418","D-14-15 15DCD","20.8","WITHDRAWAL","GROUNDWATER","32","12","26","110","47","42","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1996","AMCEP, INC.","58-109585.0001","TYPE 2 NON-IRRIGATION GFR","504536","D-15-15 07BCC","1.2","WITHDRAWAL","GROUNDWATER","","","","","","","58"
